city,product_name,units_in_stock,quantity,discount,category_name,yearquarter,label,unit_price_winsorized,total_price_winsorized
Anchorage,Lakkalikööri,57,50,0.15,Beverages,1998 Q1,1,18.0,765.0
Resende,Filo Mix,38,20,0.0,Grains/Cereals,1998 Q1,0,7.0,140.0
Vancouver,Konbu,24,7,0.0,Seafood,1998 Q1,0,6.0,42.0
Vancouver,NuNuCa Nuß-Nougat-Creme,76,5,0.0,Confections,1998 Q1,1,14.0,70.0
Vancouver,Outback Lager,15,5,0.0,Beverages,1998 Q1,0,15.0,75.0
I. de Margarita,Teatime Chocolate Biscuits,25,15,0.0,Confections,1998 Q1,1,9.2,138.0
I. de Margarita,Tunnbröd,61,18,0.0,Grains/Cereals,1998 Q1,1,9.0,162.0
I. de Margarita,Boston Crab Meat,123,30,0.0,Seafood,1998 Q1,0,18.4,552.0
Reggio Emilia,Gorgonzola Telino,0,16,0.1,Dairy Products,1998 Q1,1,12.5,180.0
Reggio Emilia,Mozzarella di Giovanni,14,40,0.1,Dairy Products,1998 Q1,1,34.8,1252.8
Reggio Emilia,Original Frankfurter grüne Soße,32,20,0.0,Condiments,1998 Q1,0,13.0,260.0
Rio de Janeiro,Chang,17,12,0.2,Beverages,1998 Q1,1,19.0,182.4
Rio de Janeiro,Spegesild,95,35,0.0,Seafood,1998 Q1,0,12.0,420.0
Lyon,Jack's New England Clam Chowder,85,20,0.0,Seafood,1998 Q1,1,9.65,193.0
Lyon,Ipoh Coffee,17,20,0.15,Beverages,1998 Q1,1,46.0,782.0
Lyon,Chocolade,15,8,0.15,Confections,1998 Q1,0,12.75,86.7
Lyon,Sirop d'érable,113,30,0.15,Condiments,1998 Q1,1,28.5,726.75
Boise,Geitost,112,16,0.0,Dairy Products,1998 Q1,0,5.9,40.0
Eugene,Côte de Blaye,17,30,0.05,Beverages,1998 Q1,0,55.0,1800.0
Eugene,Tarte au sucre,17,20,0.05,Confections,1998 Q1,1,49.3,936.6999999999999
Brandenburg,Gumbär Gummibärchen,15,40,0.15,Confections,1998 Q1,1,31.23,1061.82
Brandenburg,Côte de Blaye,17,30,0.0,Beverages,1998 Q1,0,55.0,1800.0
Brandenburg,Boston Crab Meat,123,60,0.15,Seafood,1998 Q1,1,18.4,938.4
Brandenburg,Tarte au sucre,17,25,0.15,Confections,1998 Q1,1,49.3,1047.625
Bergamo,Mascarpone Fabioli,9,20,0.0,Dairy Products,1998 Q1,0,32.0,640.0
Bergamo,Jack's New England Clam Chowder,85,20,0.0,Seafood,1998 Q1,1,9.65,193.0
Buenos Aires,Ipoh Coffee,17,7,0.0,Beverages,1998 Q1,1,46.0,322.0
Buenos Aires,Rhönbräu Klosterbier,125,20,0.0,Beverages,1998 Q1,1,7.75,155.0
Albuquerque,Gnocchi di nonna Alice,21,30,0.0,Grains/Cereals,1998 Q1,1,38.0,1140.0
Lander,Steeleye Stout,20,20,0.0,Beverages,1998 Q1,1,18.0,360.0
Lander,Manjimup Dried Apples,20,6,0.0,Produce,1998 Q1,0,53.0,318.0
Kirkland,Tarte au sucre,17,3,0.0,Confections,1998 Q1,1,49.3,147.89999999999998
Kirkland,Outback Lager,15,6,0.0,Beverages,1998 Q1,0,15.0,90.0
Barquisimeto,Queso Cabrales,22,20,0.1,Dairy Products,1998 Q1,1,21.0,378.0
Barquisimeto,Ravioli Angelo,36,15,0.0,Grains/Cereals,1998 Q1,1,19.5,292.5
Barquisimeto,Raclette Courdavault,79,40,0.1,Dairy Products,1998 Q1,0,55.0,1800.0
Barquisimeto,Original Frankfurter grüne Soße,32,15,0.1,Condiments,1998 Q1,1,13.0,175.5
Bräcke,Jack's New England Clam Chowder,85,12,0.0,Seafood,1998 Q1,0,9.65,115.80000000000001
Bräcke,Outback Lager,15,9,0.0,Beverages,1998 Q1,0,15.0,135.0
Aachen,Gumbär Gummibärchen,15,12,0.0,Confections,1998 Q1,1,31.23,374.76
Aachen,Perth Pasties,0,20,0.0,Meat/Poultry,1998 Q1,0,32.8,656.0
Strasbourg,Gorgonzola Telino,0,35,0.0,Dairy Products,1998 Q1,1,12.5,437.5
Strasbourg,Ravioli Angelo,36,15,0.0,Grains/Cereals,1998 Q1,1,19.5,292.5
Marseille,Ikura,31,15,0.0,Seafood,1998 Q1,1,31.0,465.0
Marseille,Chartreuse verte,69,21,0.0,Beverages,1998 Q1,1,18.0,378.0
Buenos Aires,Sir Rodney's Marmalade,40,5,0.0,Confections,1998 Q1,0,55.0,405.0
Buenos Aires,Côte de Blaye,17,2,0.0,Beverages,1998 Q1,0,55.0,527.0
Cowes,Chang,17,10,0.0,Beverages,1998 Q1,0,19.0,190.0
Cowes,Northwoods Cranberry Sauce,6,20,0.0,Condiments,1998 Q1,0,40.0,800.0
Cowes,Konbu,24,10,0.0,Seafood,1998 Q1,1,6.0,60.0
Cowes,Camembert Pierrot,19,21,0.0,Dairy Products,1998 Q1,0,34.0,714.0
Sao Paulo,Grandma's Boysenberry Spread,120,6,0.0,Condiments,1998 Q1,0,25.0,150.0
Sao Paulo,Chartreuse verte,69,28,0.0,Beverages,1998 Q1,0,18.0,504.0
Sao Paulo,Camembert Pierrot,19,30,0.0,Dairy Products,1998 Q1,0,34.0,1020.0
Sao Paulo,Scottish Longbreads,6,24,0.0,Confections,1998 Q1,0,12.5,300.0
Stavern,Teatime Chocolate Biscuits,25,2,0.0,Confections,1998 Q1,0,9.2,38.6
Stavern,Steeleye Stout,20,8,0.0,Beverages,1998 Q1,1,18.0,144.0
Stavern,Côte de Blaye,17,8,0.0,Beverages,1998 Q1,0,55.0,1800.0
Stavern,Ipoh Coffee,17,9,0.0,Beverages,1998 Q1,0,46.0,414.0
Toulouse,Konbu,24,3,0.2,Seafood,1998 Q1,0,6.0,38.6
Toulouse,NuNuCa Nuß-Nougat-Creme,76,10,0.2,Confections,1998 Q1,1,14.0,112.0
Toulouse,Gula Malacca,27,16,0.2,Condiments,1998 Q1,1,19.45,248.96
Toulouse,Wimmers gute Semmelknödel,22,3,0.0,Grains/Cereals,1998 Q1,1,33.25,99.75
Köln,Uncle Bob's Organic Dried Pears,15,20,0.1,Produce,1998 Q1,1,30.0,540.0
Köln,Gorgonzola Telino,0,9,0.1,Dairy Products,1998 Q1,0,12.5,101.25
Köln,Perth Pasties,0,9,0.1,Meat/Poultry,1998 Q1,1,32.8,265.68
Sao Paulo,Thüringer Rostbratwurst,0,8,0.05,Meat/Poultry,1998 Q1,0,55.0,940.804
Sao Paulo,Nord-Ost Matjeshering,10,20,0.05,Seafood,1998 Q1,1,25.89,491.9099999999999
Berlin,Raclette Courdavault,79,15,0.0,Dairy Products,1998 Q1,0,55.0,825.0
Berlin,Original Frankfurter grüne Soße,32,2,0.2,Condiments,1998 Q1,0,13.0,38.6
Graz,Gustaf's Knäckebröd,104,52,0.0,Grains/Cereals,1998 Q1,1,21.0,1092.0
Graz,Steeleye Stout,20,6,0.0,Beverages,1998 Q1,1,18.0,108.0
Graz,Ravioli Angelo,36,24,0.0,Grains/Cereals,1998 Q1,1,19.5,468.0
Graz,Camembert Pierrot,19,60,0.0,Dairy Products,1998 Q1,0,34.0,1800.0
Graz,Wimmers gute Semmelknödel,22,30,0.0,Grains/Cereals,1998 Q1,0,33.25,997.5
Luleå,Konbu,24,6,0.0,Seafood,1998 Q1,1,6.0,38.6
Luleå,Boston Crab Meat,123,25,0.0,Seafood,1998 Q1,0,18.4,459.99999999999994
Luleå,Zaanse koeken,36,40,0.25,Confections,1998 Q1,1,9.5,285.0
Luleå,Lakkalikööri,57,21,0.25,Beverages,1998 Q1,1,18.0,283.5
I. de Margarita,Chai,39,4,0.25,Beverages,1998 Q1,1,18.0,54.0
I. de Margarita,Carnarvon Tigers,42,25,0.25,Seafood,1998 Q1,1,55.0,1171.875
I. de Margarita,Inlagd Sill,112,50,0.25,Seafood,1998 Q1,1,19.0,712.5
Sao Paulo,Escargots de Bourgogne,62,30,0.1,Seafood,1998 Q1,1,13.25,357.75
Sao Paulo,Mozzarella di Giovanni,14,15,0.1,Dairy Products,1998 Q1,1,34.8,469.8
I. de Margarita,NuNuCa Nuß-Nougat-Creme,76,6,0.2,Confections,1998 Q1,1,14.0,67.2
I. de Margarita,Chartreuse verte,69,10,0.2,Beverages,1998 Q1,1,18.0,144.0
Charleroi,Ikura,31,16,0.0,Seafood,1998 Q1,1,31.0,496.0
Charleroi,Gnocchi di nonna Alice,21,30,0.0,Grains/Cereals,1998 Q1,1,38.0,1140.0
Charleroi,Raclette Courdavault,79,50,0.0,Dairy Products,1998 Q1,0,55.0,1800.0
Charleroi,Original Frankfurter grüne Soße,32,15,0.0,Condiments,1998 Q1,1,13.0,195.0
México D.F.,Queso Cabrales,22,15,0.0,Dairy Products,1998 Q1,0,21.0,315.0
México D.F.,Ipoh Coffee,17,5,0.0,Beverages,1998 Q1,0,46.0,230.0
México D.F.,Scottish Longbreads,6,20,0.0,Confections,1998 Q1,0,12.5,250.0
México D.F.,Outback Lager,15,12,0.0,Beverages,1998 Q1,0,15.0,180.0
Lyon,Manjimup Dried Apples,20,4,0.25,Produce,1998 Q1,1,53.0,159.0
Salzburg,Gustaf's Knäckebröd,104,35,0.0,Grains/Cereals,1998 Q1,1,21.0,735.0
Cunewalde,Tunnbröd,61,70,0.1,Grains/Cereals,1998 Q1,0,9.0,567.0
Cunewalde,Steeleye Stout,20,25,0.1,Beverages,1998 Q1,1,18.0,405.0
Cunewalde,Singaporean Hokkien Fried Mee,26,42,0.1,Grains/Cereals,1998 Q1,1,14.0,529.2
Cunewalde,Escargots de Bourgogne,62,60,0.1,Seafood,1998 Q1,1,13.25,715.5
Cunewalde,Wimmers gute Semmelknödel,22,48,0.0,Grains/Cereals,1998 Q1,0,33.25,1596.0
Charleroi,Chef Anton's Cajun Seasoning,53,21,0.0,Condiments,1998 Q1,1,22.0,462.0
Charleroi,Outback Lager,15,30,0.0,Beverages,1998 Q1,0,15.0,450.0
Charleroi,Longlife Tofu,4,20,0.0,Produce,1998 Q1,1,10.0,200.0
Boise,Chai,39,80,0.2,Beverages,1998 Q1,1,18.0,1152.0
Boise,Teatime Chocolate Biscuits,25,12,0.2,Confections,1998 Q1,1,9.2,88.32
Boise,Gravad lax,11,60,0.2,Seafood,1998 Q1,1,26.0,1248.0
Boise,Rogede sild,5,36,0.2,Seafood,1998 Q1,1,9.5,273.6
Boise,Camembert Pierrot,19,45,0.2,Dairy Products,1998 Q1,1,34.0,1224.0
Boise,Flotemysost,26,55,0.2,Dairy Products,1998 Q1,1,21.5,946.0
London,Chef Anton's Gumbo Mix,0,30,0.0,Condiments,1998 Q1,0,21.35,640.5
London,Mishi Kobe Niku,29,3,0.0,Meat/Poultry,1998 Q1,1,55.0,291.0
Brandenburg,Aniseed Syrup,13,49,0.0,Condiments,1998 Q1,0,10.0,490.0
Brandenburg,Gumbär Gummibärchen,15,18,0.15,Confections,1998 Q1,1,31.23,477.81899999999996
Lyon,NuNuCa Nuß-Nougat-Creme,76,20,0.15,Confections,1998 Q1,0,14.0,238.0
Lyon,Geitost,112,4,0.15,Dairy Products,1998 Q1,0,5.9,38.6
Lyon,Outback Lager,15,30,0.15,Beverages,1998 Q1,1,15.0,382.5
Rio de Janeiro,Chang,17,5,0.05,Beverages,1998 Q1,1,19.0,90.25
Rio de Janeiro,NuNuCa Nuß-Nougat-Creme,76,10,0.05,Confections,1998 Q1,0,14.0,133.0
Rio de Janeiro,Ravioli Angelo,36,10,0.05,Grains/Cereals,1998 Q1,0,19.5,185.25
Rio de Janeiro,Raclette Courdavault,79,42,0.05,Dairy Products,1998 Q1,0,55.0,1800.0
Albuquerque,Chang,17,15,0.0,Beverages,1998 Q1,1,19.0,285.0
Albuquerque,Alice Mutton,0,6,0.0,Meat/Poultry,1998 Q1,0,39.0,234.0
Albuquerque,Tarte au sucre,17,50,0.0,Confections,1998 Q1,1,49.3,1800.0
Mannheim,Carnarvon Tigers,42,10,0.0,Seafood,1998 Q1,0,55.0,625.0
Graz,Ikura,31,100,0.15,Seafood,1998 Q1,1,31.0,1800.0
Graz,Konbu,24,65,0.15,Seafood,1998 Q1,1,6.0,331.5
Anchorage,Pavlova,29,50,0.0,Confections,1998 Q1,1,17.45,872.5
Anchorage,Gorgonzola Telino,0,14,0.0,Dairy Products,1998 Q1,1,12.5,175.0
Anchorage,Gnocchi di nonna Alice,21,24,0.0,Grains/Cereals,1998 Q1,0,38.0,912.0
Anchorage,Louisiana Fiery Hot Pepper Sauce,76,15,0.15,Condiments,1998 Q1,1,21.05,268.3875
México D.F.,Chang,17,20,0.0,Beverages,1998 Q1,1,19.0,380.0
México D.F.,Singaporean Hokkien Fried Mee,26,20,0.0,Grains/Cereals,1998 Q1,0,14.0,280.0
Luleå,Aniseed Syrup,13,30,0.0,Condiments,1998 Q1,1,10.0,300.0
Luleå,Gumbär Gummibärchen,15,35,0.25,Confections,1998 Q1,1,31.23,819.7874999999999
Luleå,Thüringer Rostbratwurst,0,10,0.25,Meat/Poultry,1998 Q1,0,55.0,928.4250000000001
Versailles,Uncle Bob's Organic Dried Pears,15,5,0.0,Produce,1998 Q1,1,30.0,150.0
Versailles,Schoggi Schokolade,49,10,0.0,Confections,1998 Q1,0,43.9,439.0
Versailles,Outback Lager,15,4,0.0,Beverages,1998 Q1,1,15.0,60.0
München,Guaraná Fantástica,20,40,0.25,Beverages,1998 Q1,1,5.9,135.0
München,Tourtière,21,35,0.25,Meat/Poultry,1998 Q1,1,7.45,195.5625
München,Wimmers gute Semmelknödel,22,30,0.25,Grains/Cereals,1998 Q1,1,33.25,748.125
Nantes,Manjimup Dried Apples,20,3,0.0,Produce,1998 Q1,1,53.0,159.0
Nantes,Lakkalikööri,57,20,0.0,Beverages,1998 Q1,0,18.0,360.0
Seattle,Alice Mutton,0,42,0.0,Meat/Poultry,1998 Q1,1,39.0,1638.0
Seattle,Carnarvon Tigers,42,20,0.0,Seafood,1998 Q1,1,55.0,1250.0
Seattle,Sir Rodney's Scones,3,40,0.0,Confections,1998 Q1,0,10.0,400.0
Seattle,Geitost,112,35,0.0,Dairy Products,1998 Q1,1,5.9,87.5
Seattle,Tarte au sucre,17,3,0.0,Confections,1998 Q1,1,49.3,147.89999999999998
Frankfurt a.M.,Queso Cabrales,22,25,0.0,Dairy Products,1998 Q1,1,21.0,525.0
Frankfurt a.M.,Filo Mix,38,8,0.0,Grains/Cereals,1998 Q1,0,7.0,56.0
San Cristóbal,Chai,39,20,0.15,Beverages,1998 Q1,1,18.0,306.0
San Cristóbal,Escargots de Bourgogne,62,12,0.15,Seafood,1998 Q1,1,13.25,135.15
London,Steeleye Stout,20,4,0.0,Beverages,1998 Q1,1,18.0,72.0
London,Laughing Lumberjack Lager,52,15,0.0,Beverages,1998 Q1,1,14.0,210.0
Cunewalde,Côte de Blaye,17,60,0.05,Beverages,1998 Q1,1,55.0,1800.0
Cunewalde,Chartreuse verte,69,80,0.05,Beverages,1998 Q1,1,18.0,1368.0
Luleå,Chang,17,21,0.25,Beverages,1998 Q1,1,19.0,299.25
Luleå,Guaraná Fantástica,20,6,0.25,Beverages,1998 Q1,0,5.9,38.6
Luleå,Nord-Ost Matjeshering,10,40,0.25,Seafood,1998 Q1,1,25.89,776.6999999999999
Portland,Perth Pasties,0,3,0.0,Meat/Poultry,1998 Q1,1,32.8,98.39999999999999
Sao Paulo,Gumbär Gummibärchen,15,20,0.0,Confections,1998 Q1,0,31.23,624.6
Sao Paulo,Steeleye Stout,20,30,0.0,Beverages,1998 Q1,0,18.0,540.0
Sao Paulo,Maxilaku,10,42,0.1,Confections,1998 Q1,1,20.0,756.0
London,Chai,39,40,0.0,Beverages,1998 Q1,0,18.0,720.0
London,Queso Cabrales,22,10,0.0,Dairy Products,1998 Q1,0,21.0,210.0
London,Tunnbröd,61,50,0.0,Grains/Cereals,1998 Q1,1,9.0,450.0
London,Scottish Longbreads,6,20,0.0,Confections,1998 Q1,0,12.5,250.0
Warszawa,Steeleye Stout,20,3,0.0,Beverages,1998 Q1,1,18.0,54.0
Warszawa,Manjimup Dried Apples,20,2,0.0,Produce,1998 Q1,1,53.0,106.0
Marseille,Grandma's Boysenberry Spread,120,50,0.05,Condiments,1998 Q1,0,25.0,1187.5
Marseille,Pavlova,29,12,0.05,Confections,1998 Q1,1,17.45,198.92999999999998
Marseille,Alice Mutton,0,16,0.05,Meat/Poultry,1998 Q1,0,39.0,592.8
Sevilla,Pâté chinois,115,10,0.05,Meat/Poultry,1998 Q1,0,24.0,228.0
Sevilla,Tarte au sucre,17,20,0.05,Confections,1998 Q1,1,49.3,936.6999999999999
Sevilla,Wimmers gute Semmelknödel,22,15,0.05,Grains/Cereals,1998 Q1,1,33.25,473.8125
Sevilla,Louisiana Fiery Hot Pepper Sauce,76,21,0.05,Condiments,1998 Q1,1,21.05,419.9475
Helsinki,Sir Rodney's Scones,3,20,0.0,Confections,1998 Q1,1,10.0,200.0
Helsinki,Rössle Sauerkraut,26,3,0.0,Produce,1998 Q1,1,45.6,136.8
Sevilla,Ikura,31,10,0.0,Seafood,1998 Q1,1,31.0,310.0
Luleå,Teatime Chocolate Biscuits,25,25,0.0,Confections,1998 Q1,0,9.2,229.99999999999997
Luleå,Zaanse koeken,36,21,0.1,Confections,1998 Q1,1,9.5,179.55
Luleå,Maxilaku,10,15,0.0,Confections,1998 Q1,1,20.0,300.0
Marseille,Spegesild,95,21,0.0,Seafood,1998 Q1,0,12.0,252.0
Marseille,Wimmers gute Semmelknödel,22,20,0.0,Grains/Cereals,1998 Q1,1,33.25,665.0
Rio de Janeiro,Pavlova,29,30,0.25,Confections,1998 Q1,1,17.45,392.625
Rio de Janeiro,Carnarvon Tigers,42,25,0.0,Seafood,1998 Q1,1,55.0,1562.5
Cunewalde,Sir Rodney's Marmalade,40,20,0.05,Confections,1998 Q1,0,55.0,1539.0
Helsinki,Boston Crab Meat,123,12,0.0,Seafood,1998 Q1,0,18.4,220.79999999999998
Helsinki,Louisiana Fiery Hot Pepper Sauce,76,10,0.0,Condiments,1998 Q1,0,21.05,210.5
Helsinki,Lakkalikööri,57,10,0.0,Beverages,1998 Q1,0,18.0,180.0
Bräcke,Tunnbröd,61,30,0.2,Grains/Cereals,1998 Q1,1,9.0,216.0
Bräcke,Sirop d'érable,113,30,0.2,Condiments,1998 Q1,1,28.5,684.0
Bräcke,Outback Lager,15,50,0.2,Beverages,1998 Q1,1,15.0,600.0
Buenos Aires,Röd Kaviar,101,10,0.0,Seafood,1998 Q1,0,15.0,150.0
Boise,Singaporean Hokkien Fried Mee,26,25,0.0,Grains/Cereals,1998 Q1,0,14.0,350.0
Boise,Maxilaku,10,20,0.15,Confections,1998 Q1,1,20.0,340.0
Boise,Tourtière,21,32,0.15,Meat/Poultry,1998 Q1,1,7.45,202.64
Portland,Guaraná Fantástica,20,8,0.0,Beverages,1998 Q1,1,5.9,38.6
San Francisco,Sir Rodney's Scones,3,40,0.05,Confections,1998 Q1,1,10.0,380.0
San Francisco,Gnocchi di nonna Alice,21,21,0.05,Grains/Cereals,1998 Q1,1,38.0,758.0999999999999
San Francisco,Louisiana Fiery Hot Pepper Sauce,76,12,0.05,Condiments,1998 Q1,0,21.05,239.97
Charleroi,Chang,17,20,0.0,Beverages,1998 Q1,1,19.0,380.0
Charleroi,Guaraná Fantástica,20,12,0.0,Beverages,1998 Q1,0,5.9,54.0
Charleroi,Outback Lager,15,30,0.0,Beverages,1998 Q1,0,15.0,450.0
Charleroi,Original Frankfurter grüne Soße,32,25,0.0,Condiments,1998 Q1,0,13.0,325.0
Rio de Janeiro,Ikura,31,70,0.0,Seafood,1998 Q1,0,31.0,1800.0
Rio de Janeiro,Gorgonzola Telino,0,35,0.0,Dairy Products,1998 Q1,1,12.5,437.5
Rio de Janeiro,Original Frankfurter grüne Soße,32,40,0.0,Condiments,1998 Q1,1,13.0,520.0
Barcelona,NuNuCa Nuß-Nougat-Creme,76,5,0.0,Confections,1998 Q1,1,14.0,70.0
Sevilla,Chang,17,20,0.0,Beverages,1998 Q1,1,19.0,380.0
Sevilla,Scottish Longbreads,6,18,0.0,Confections,1998 Q1,0,12.5,225.0
Albuquerque,Queso Cabrales,22,40,0.0,Dairy Products,1998 Q1,1,21.0,840.0
Albuquerque,Côte de Blaye,17,40,0.0,Beverages,1998 Q1,1,55.0,1800.0
Nantes,Alice Mutton,0,15,0.0,Meat/Poultry,1998 Q1,1,39.0,585.0
Nantes,Sasquatch Ale,111,10,0.0,Beverages,1998 Q1,0,14.0,140.0
Nantes,Jack's New England Clam Chowder,85,14,0.0,Seafood,1998 Q1,0,9.65,135.1
Frankfurt a.M.,Nord-Ost Matjeshering,10,15,0.05,Seafood,1998 Q1,0,25.89,368.9325
Bruxelles,Raclette Courdavault,79,40,0.05,Dairy Products,1998 Q1,0,55.0,1800.0
Brandenburg,Northwoods Cranberry Sauce,6,30,0.0,Condiments,1998 Q1,1,40.0,1200.0
Brandenburg,Guaraná Fantástica,20,10,0.0,Beverages,1998 Q1,0,5.9,45.0
Brandenburg,Thüringer Rostbratwurst,0,24,0.0,Meat/Poultry,1998 Q1,0,55.0,1800.0
Brandenburg,Nord-Ost Matjeshering,10,35,0.0,Seafood,1998 Q1,1,25.89,906.15
Brandenburg,Inlagd Sill,112,20,0.0,Seafood,1998 Q1,1,19.0,380.0
Boise,Konbu,24,28,0.05,Seafood,1998 Q1,0,6.0,159.6
Boise,Gudbrandsdalsost,26,50,0.05,Dairy Products,1998 Q1,1,36.0,1710.0
Boise,Rhönbräu Klosterbier,125,120,0.05,Beverages,1998 Q1,1,7.75,883.5
Graz,Guaraná Fantástica,20,110,0.0,Beverages,1998 Q1,1,5.9,495.0
Graz,Chartreuse verte,69,45,0.0,Beverages,1998 Q1,0,18.0,810.0
Graz,Boston Crab Meat,123,91,0.0,Seafood,1998 Q1,1,18.4,1674.3999999999999
Graz,Camembert Pierrot,19,100,0.0,Dairy Products,1998 Q1,1,34.0,1800.0
Bruxelles,Rogede sild,5,15,0.0,Seafood,1998 Q1,0,9.5,142.5
Bruxelles,Gnocchi di nonna Alice,21,16,0.0,Grains/Cereals,1998 Q1,0,38.0,608.0
Cork,Thüringer Rostbratwurst,0,80,0.0,Meat/Poultry,1998 Q1,1,55.0,1800.0
Cork,Nord-Ost Matjeshering,10,36,0.0,Seafood,1998 Q1,1,25.89,932.04
Buenos Aires,Konbu,24,5,0.0,Seafood,1998 Q1,1,6.0,38.6
Barquisimeto,Chartreuse verte,69,8,0.15,Beverages,1998 Q1,1,18.0,122.39999999999999
Resende,Outback Lager,15,3,0.25,Beverages,1998 Q1,1,15.0,38.6
San Cristóbal,Jack's New England Clam Chowder,85,30,0.0,Seafood,1998 Q1,0,9.65,289.5
San Cristóbal,Flotemysost,26,30,0.0,Dairy Products,1998 Q1,1,21.5,645.0
Bräcke,Pâté chinois,115,30,0.15,Meat/Poultry,1998 Q1,1,24.0,612.0
Bräcke,Tarte au sucre,17,6,0.15,Confections,1998 Q1,1,49.3,251.42999999999995
Rio de Janeiro,Konbu,24,40,0.0,Seafood,1998 Q1,1,6.0,240.0
Rio de Janeiro,Louisiana Fiery Hot Pepper Sauce,76,21,0.0,Condiments,1998 Q1,1,21.05,442.05
Rio de Janeiro,Scottish Longbreads,6,20,0.0,Confections,1998 Q1,0,12.5,250.0
Seattle,Escargots de Bourgogne,62,15,0.0,Seafood,1998 Q1,1,13.25,198.75
Seattle,Tarte au sucre,17,35,0.0,Confections,1998 Q1,1,49.3,1725.5
Resende,Chai,39,20,0.05,Beverages,1998 Q1,1,18.0,342.0
Warszawa,Sirop d'érable,113,15,0.0,Condiments,1998 Q1,1,28.5,427.5
Paris,Rhönbräu Klosterbier,125,14,0.0,Beverages,1998 Q1,0,7.75,108.5
Reggio Emilia,Uncle Bob's Organic Dried Pears,15,20,0.05,Produce,1998 Q1,1,30.0,570.0
Reggio Emilia,Filo Mix,38,14,0.05,Grains/Cereals,1998 Q1,0,7.0,93.1
Stavern,Uncle Bob's Organic Dried Pears,15,12,0.0,Produce,1998 Q1,1,30.0,360.0
Stavern,Pavlova,29,15,0.0,Confections,1998 Q1,1,17.45,261.75
Stavern,Jack's New England Clam Chowder,85,5,0.0,Seafood,1998 Q1,0,9.65,48.25
Helsinki,Teatime Chocolate Biscuits,25,12,0.0,Confections,1998 Q1,0,9.2,110.39999999999999
Helsinki,Maxilaku,10,10,0.0,Confections,1998 Q1,0,20.0,200.0
Helsinki,Sirop d'érable,113,5,0.0,Condiments,1998 Q1,0,28.5,142.5
Sevilla,Chai,39,10,0.0,Beverages,1998 Q1,0,18.0,180.0
Sevilla,Alice Mutton,0,12,0.0,Meat/Poultry,1998 Q1,0,39.0,468.0
Sevilla,Laughing Lumberjack Lager,52,15,0.0,Beverages,1998 Q1,1,14.0,210.0
Cork,Queso Cabrales,22,40,0.25,Dairy Products,1998 Q1,1,21.0,630.0
Cork,Thüringer Rostbratwurst,0,60,0.25,Meat/Poultry,1998 Q1,1,55.0,1800.0
Sao Paulo,Chef Anton's Cajun Seasoning,53,30,0.25,Condiments,1998 Q1,1,22.0,495.0
Sao Paulo,Geitost,112,40,0.25,Dairy Products,1998 Q1,1,5.9,75.0
Sao Paulo,Escargots de Bourgogne,62,15,0.0,Seafood,1998 Q1,1,13.25,198.75
Sao Paulo,Flotemysost,26,25,0.0,Dairy Products,1998 Q1,1,21.5,537.5
México D.F.,Alice Mutton,0,10,0.0,Meat/Poultry,1998 Q1,1,39.0,390.0
México D.F.,Geitost,112,30,0.0,Dairy Products,1998 Q1,1,5.9,75.0
México D.F.,Tourtière,21,10,0.0,Meat/Poultry,1998 Q1,1,7.45,74.5
Buenos Aires,Pavlova,29,6,0.0,Confections,1998 Q1,1,17.45,104.69999999999999
Buenos Aires,Mascarpone Fabioli,9,6,0.0,Dairy Products,1998 Q1,1,32.0,192.0
Buenos Aires,Ravioli Angelo,36,20,0.0,Grains/Cereals,1998 Q1,1,19.5,390.0
Madrid,Nord-Ost Matjeshering,10,1,0.0,Seafood,1998 Q1,1,25.89,38.6
Madrid,Camembert Pierrot,19,10,0.0,Dairy Products,1998 Q1,1,34.0,340.0
Tsawassen,Chai,39,60,0.25,Beverages,1998 Q1,1,18.0,810.0
Tsawassen,Camembert Pierrot,19,25,0.25,Dairy Products,1998 Q1,1,34.0,637.5
I. de Margarita,Pavlova,29,24,0.0,Confections,1998 Q1,0,17.45,418.79999999999995
I. de Margarita,NuNuCa Nuß-Nougat-Creme,76,24,0.0,Confections,1998 Q1,0,14.0,336.0
I. de Margarita,Boston Crab Meat,123,20,0.0,Seafood,1998 Q1,0,18.4,368.0
London,Valkoinen suklaa,65,24,0.0,Confections,1998 Q1,1,16.25,390.0
Århus,Steeleye Stout,20,10,0.0,Beverages,1998 Q1,0,18.0,180.0
Århus,Vegie-spread,24,40,0.0,Condiments,1998 Q1,0,43.9,1756.0
Rio de Janeiro,Alice Mutton,0,15,0.0,Meat/Poultry,1998 Q1,1,39.0,585.0
Rio de Janeiro,Guaraná Fantástica,20,35,0.0,Beverages,1998 Q1,1,5.9,157.5
Toulouse,Singaporean Hokkien Fried Mee,26,10,0.2,Grains/Cereals,1998 Q1,1,14.0,112.0
Toulouse,Ipoh Coffee,17,10,0.2,Beverages,1998 Q1,1,46.0,368.0
Toulouse,Laughing Lumberjack Lager,52,24,0.2,Beverages,1998 Q1,1,14.0,268.8
Luleå,Ikura,31,20,0.1,Seafood,1998 Q1,1,31.0,558.0
Luleå,Rössle Sauerkraut,26,30,0.1,Produce,1998 Q1,1,45.6,1231.2
Luleå,Rhönbräu Klosterbier,125,6,0.0,Beverages,1998 Q1,0,7.75,46.5
Rio de Janeiro,Inlagd Sill,112,25,0.15,Seafood,1998 Q1,1,19.0,403.75
